doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
F - Site Photo - Adjacent Property to NE with Subject Property in Background.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5655,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5655,escribe,ladysmith-archive,public-registry
2023.05.16 SR DVP 22-16 340 Morgan Rd.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5656,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5656,escribe,ladysmith-archive,public-registry
A - Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5657,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5657,escribe,ladysmith-archive,public-registry
B - DVP 22-16 340 Morgan Rd.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5658,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5658,escribe,ladysmith-archive,public-registry
C - Applicant Letter of Rationale_Redacted.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5659,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5659,escribe,ladysmith-archive,public-registry
D - Subject Property Parking Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5660,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5660,escribe,ladysmith-archive,public-registry
2137 OCP Amendment_Downtown Core.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5661,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5661,escribe,ladysmith-archive,public-registry
2138 Zoning Amendment 440 1st Ave (Island Hotel).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5662,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5662,escribe,ladysmith-archive,public-registry
2139 Heritage Revitalization Agreement 440 1st Ave (Island Hotel).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5663,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5663,escribe,ladysmith-archive,public-registry
2139 Schedule 1.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5664,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5664,escribe,ladysmith-archive,public-registry
2023_05_16_OCP_ZBLAmend.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5665,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5665,escribe,ladysmith-archive,public-registry
Attach_A_Bylaw_2140.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5666,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5666,escribe,ladysmith-archive,public-registry
Attach_B_Bylaw_2145.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5667,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5667,escribe,ladysmith-archive,public-registry
Attach_C_BCBC_Suites.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5668,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5668,escribe,ladysmith-archive,public-registry
Attach_D_CAC_Policy.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5669,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5669,escribe,ladysmith-archive,public-registry
2023.05.02 Public Hearing and Regular Council Minutes .pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5670,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5670,escribe,ladysmith-archive,public-registry
2023.05.16 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5671,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5671,escribe,ladysmith-archive,public-registry
2023.05.09 Special Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5672,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5672,escribe,ladysmith-archive,public-registry
2023.05.09 CoW Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5673,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5673,escribe,ladysmith-archive,public-registry
Committee of the Whole Recommendations to Council May 16 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5674,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5674,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_May16_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5678,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5678,escribe,ladysmith-archive,public-registry
2023.03.21 Island Good Days_June 19-25 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5679,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5679,escribe,ladysmith-archive,public-registry
2023.05.16 Public Hearing and Regular Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5680,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5680,escribe,ladysmith-archive,public-registry
2023.06.06 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5681,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5681,escribe,ladysmith-archive,public-registry
FINAL - Town of Ladysmith - 2023 Community Excellence Awards Application Form_0.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5682,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5682,escribe,ladysmith-archive,public-registry
OCP Engagement June 2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5683,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5683,escribe,ladysmith-archive,public-registry
OCPancake Breakfast 22.11.05 11x17.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5684,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5684,escribe,ladysmith-archive,public-registry
OCP Big Ideas Map Girl .pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5685,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5685,escribe,ladysmith-archive,public-registry
Bikeshop OCP 2.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5686,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5686,escribe,ladysmith-archive,public-registry
OCP Document.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5687,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5687,escribe,ladysmith-archive,public-registry
2023.05.17  PRCAC Minutes DRAFT.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5688,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5688,escribe,ladysmith-archive,public-registry
2139 Heritage Revitalization Agreement 440 1st Ave (Island Hotel).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5689,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5689,escribe,ladysmith-archive,public-registry
LDHS Report to Council June 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5690,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5690,escribe,ladysmith-archive,public-registry
TOL_Strategic Plan_2023_draft_May31_spreads (1).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5691,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5691,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun06_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5695,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5695,escribe,ladysmith-archive,public-registry
2023.06.06 Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5696,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5696,escribe,ladysmith-archive,public-registry
2023.06.20 ZBL 22-09. 624 John Wilson Place.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5697,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5697,escribe,ladysmith-archive,public-registry
Attach A Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5698,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5698,escribe,ladysmith-archive,public-registry
Attach B Zoning Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5699,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5699,escribe,ladysmith-archive,public-registry
Attach C Secondary Suite Potential Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5700,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5700,escribe,ladysmith-archive,public-registry
Attach D DRAFT Bylaw No. 2146.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5701,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5701,escribe,ladysmith-archive,public-registry
Attach E Site Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5702,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5702,escribe,ladysmith-archive,public-registry
Attach F Applicant Letter 624 John Wilson Pl_Redacted.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5703,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5703,escribe,ladysmith-archive,public-registry
Attach G Site Photo.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5704,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5704,escribe,ladysmith-archive,public-registry
Attach H CPAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5705,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5705,escribe,ladysmith-archive,public-registry
2138 Zoning Amendment 440 1st Ave (Island Hotel).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5706,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5706,escribe,ladysmith-archive,public-registry
2022 SOFI DRAFT.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5707,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5707,escribe,ladysmith-archive,public-registry
2023 Temporary Art Loan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5708,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5708,escribe,ladysmith-archive,public-registry
A - Photo-Ladysmith21stCentury.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5709,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5709,escribe,ladysmith-archive,public-registry
B - art request letter.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5710,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5710,escribe,ladysmith-archive,public-registry
C - Logging room mock-up April 24.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5711,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5711,escribe,ladysmith-archive,public-registry
D - 2023 LHS Temporary Loan Agreement.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5712,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5712,escribe,ladysmith-archive,public-registry
E - 2023.4.19 PAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5713,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5713,escribe,ladysmith-archive,public-registry
Fire Services Bylaw.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5714,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5714,escribe,ladysmith-archive,public-registry
ATTACH A_2147 Fire Services Bylaw.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5715,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5715,escribe,ladysmith-archive,public-registry
ATTACH B_832 Town of Ladysmith Fire Department Bylaw 1985.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5716,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5716,escribe,ladysmith-archive,public-registry
ATTACH C _1698 Fire Department Amendment (delete mandatory retirement age).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5717,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5717,escribe,ladysmith-archive,public-registry
2023.06.20 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5718,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5718,escribe,ladysmith-archive,public-registry
Accessibility Advisory Committee – Terms of Reference.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5719,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5719,escribe,ladysmith-archive,public-registry
Accesibility Advisory Committee Terms of Reference 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5720,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5720,escribe,ladysmith-archive,public-registry
Ladysmith Officers and Delegation of Authority Bylaw - Housekeeping Amendment.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5721,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5721,escribe,ladysmith-archive,public-registry
2152 Delegation Bylaw Amendment.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5722,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5722,escribe,ladysmith-archive,public-registry
2021 TERMS OF REFERENCE.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5723,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5723,escribe,ladysmith-archive,public-registry
Membership 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5724,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5724,escribe,ladysmith-archive,public-registry
